Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-08-22 00:00:00-04:00,132.67977417047953,133.19647823340648,130.4119793258138,131.8377227783203,18697000,0.0,0.0
2019-08-23 00:00:00-04:00,131.273199471683,132.38317388245687,127.07253429709041,127.6370849609375,38508600,0.0,0.0
2019-08-26 00:00:00-04:00,129.1680931220957,129.7135023019628,128.1250920576116,129.60824584960938,20312600,0.0,0.0
2019-08-27 00:00:00-04:00,130.50768748807124,130.82345679689524,128.85230408184105,129.88572692871094,23102100,0.0,0.0
2019-08-28 00:00:00-04:00,129.06285053323876,129.904887641814,127.79020950924502,129.71351623535156,17393300,0.0,0.0
2019-08-29 00:00:00-04:00,131.33059724815928,132.46927652944635,131.00526448227686,132.16307067871094,20168700,0.0,0.0
2019-08-30 00:00:00-04:00,133.14866446129727,133.17736943847333,130.39288444749158,131.914306640625,23940100,0.0,0.0
2019-09-03 00:00:00-04:00,130.71821428268396,131.2827649552395,129.84745772628128,130.17279052734375,18869300,0.0,0.0
2019-09-04 00:00:00-04:00,131.3784597791113,131.7516390798247,130.5938181413188,131.69422912597656,17995900,0.0,0.0
2019-09-05 00:00:00-04:00,133.1103804706673,134.32561123168327,132.77546964181525,134.0098419189453,26101800,0.0,0.0
2019-09-06 00:00:00-04:00,133.9906981945414,134.1342230612847,132.23962181678058,133.10081481933594,20824500,0.0,0.0
2019-09-09 00:00:00-04:00,133.56972140712384,133.72282438823098,130.57472281799843,131.58900451660156,25773900,0.0,0.0
2019-09-10 00:00:00-04:00,130.90003881327908,130.98615375377713,128.70879465592625,130.21109008789062,28903400,0.0,0.0
2019-09-11 00:00:00-04:00,130.04839379826817,130.3928680818464,129.26375225206834,130.24932861328125,24726100,0.0,0.0
2019-09-12 00:00:00-04:00,131.90477393987112,132.45018323409752,130.9670291311177,131.58900451660156,27010000,0.0,0.0
2019-09-13 00:00:00-04:00,131.837720349947,132.10564313329962,130.67991430775112,131.39756774902344,23363100,0.0,0.0
2019-09-16 00:00:00-04:00,129.97185113900701,130.80432463041873,129.80918474417368,130.45028686523438,16731400,0.0,0.0
2019-09-17 00:00:00-04:00,131.05309095093463,131.5889365071634,130.54593576304347,131.46453857421875,17814200,0.0,0.0
2019-09-18 00:00:00-04:00,131.43584788466427,132.68934700431726,130.64164292014948,132.5458221435547,23982100,0.0,0.0
2019-09-19 00:00:00-04:00,134.2490600380016,136.22977623918044,134.02898370469256,134.98585510253906,35772100,0.0,0.0
2019-09-20 00:00:00-04:00,134.92847422579706,135.54087153460284,132.28751356920404,133.4261932373047,39167300,0.0,0.0
2019-09-23 00:00:00-04:00,133.22519878274656,133.60795609698584,132.46927681325917,133.1390838623047,17139300,0.0,0.0
2019-09-24 00:00:00-04:00,134.30647460654583,134.62224393078301,130.97656611567098,131.4550018310547,29773200,0.0,0.0
2019-09-25 00:00:00-04:00,131.56982784700523,133.92373810043057,130.16322561033036,133.349609375,21382000,0.0,0.0
2019-09-26 00:00:00-04:00,133.4261569428416,134.13423246937052,132.46928549557592,133.52183532714844,17456600,0.0,0.0
2019-09-27 00:00:00-04:00,134.10551338122008,134.30646278830648,130.75646366823221,131.78988647460938,22477700,0.0,0.0
2019-09-30 00:00:00-04:00,132.09608370622553,133.21562135667517,131.8377243712919,133.0338134765625,17280900,0.0,0.0
2019-10-01 00:00:00-04:00,133.63666441553164,134.20121504237994,131.09138296474904,131.1583709716797,21466600,0.0,0.0
2019-10-02 00:00:00-04:00,130.37372773536896,130.4885476306921,127.8188828595377,128.8427276611328,30521700,0.0,0.0
2019-10-03 00:00:00-04:00,129.1297945683629,130.8521660359596,127.47441110816955,130.40243530273438,24132900,0.0,0.0
2019-10-04 00:00:00-04:00,130.85216155690915,132.28746863065953,130.53639224860024,132.16307067871094,22897700,0.0,0.0
2019-10-07 00:00:00-04:00,131.2253793144306,132.220519419904,131.1105593870652,131.20623779296875,15303700,0.0,0.0
2019-10-08 00:00:00-04:00,131.16794843775963,131.81861405669403,129.7709096078409,129.81875610351562,25550500,0.0,0.0
2019-10-09 00:00:00-04:00,131.5315649698093,132.71807630480527,131.06269267087342,132.27792358398438,19749900,0.0,0.0
2019-10-10 00:00:00-04:00,132.51712269341564,133.646223913659,132.28746830592786,133.10081481933594,17654600,0.0,0.0
2019-10-11 00:00:00-04:00,134.0768026881766,134.94755908056808,133.48354715084048,133.65577697753906,25446000,0.0,0.0
2019-10-14 00:00:00-04:00,133.66536399564689,134.23947805716014,133.5026976148499,133.53140258789062,13304300,0.0,0.0
2019-10-15 00:00:00-04:00,134.0194092396574,135.67479271412105,133.78019138378176,135.46429443359375,19695700,0.0,0.0
2019-10-16 00:00:00-04:00,134.7179408648955,134.90932685796344,133.51228795235477,134.35433959960938,20751600,0.0,0.0
2019-10-17 00:00:00-04:00,134.87102752272216,135.3207582708288,133.02427263850936,133.66537475585938,21460600,0.0,0.0
2019-10-18 00:00:00-04:00,133.73235818030992,133.96201260102106,130.67037224099815,131.4837188720703,32273500,0.0,0.0
2019-10-21 00:00:00-04:00,132.4788735763629,132.52672007775885,131.10097610009188,132.45973205566406,20078200,0.0,0.0
2019-10-22 00:00:00-04:00,132.97644308619013,133.97158309344846,130.38331471039456,130.4885711669922,27431000,0.0,0.0
2019-10-23 00:00:00-04:00,130.97658582971098,131.52199503497746,129.7613548415291,131.32106018066406,29844600,0.0,0.0
2019-10-24 00:00:00-04:00,133.37833499658007,134.36391160058807,132.6893862597023,133.9046173095703,37029300,0.0,0.0
2019-10-25 00:00:00-04:00,133.3304565483907,135.0528279778932,133.196495137246,134.66050720214844,25959700,0.0,0.0
2019-10-28 00:00:00-04:00,138.17223304807516,139.3874638910371,137.3206180323065,137.97129821777344,35280100,0.0,0.0
2019-10-29 00:00:00-04:00,137.8660417176542,138.2679259787958,136.49770793740328,136.66995239257812,20589500,0.0,0.0
2019-10-30 00:00:00-04:00,137.33021294715746,138.74637879424017,136.63168618279167,138.37319946289062,18496600,0.0,0.0
2019-10-31 00:00:00-04:00,138.6506575557394,138.67936252917337,136.8230443107493,137.1866455078125,24605100,0.0,0.0
2019-11-01 00:00:00-04:00,138.0382648077499,138.19136773802498,136.8039071090673,137.5215606689453,33128400,0.0,0.0
2019-11-04 00:00:00-05:00,138.58371878457658,138.7463852082537,137.9426165498365,138.3157958984375,16912000,0.0,0.0
2019-11-05 00:00:00-05:00,138.7176745440055,138.76552104329184,137.7033930022223,138.22967529296875,18250200,0.0,0.0
2019-11-06 00:00:00-05:00,138.14352111222806,138.28706058448282,137.0239833119963,137.84689331054688,16575800,0.0,0.0
2019-11-07 00:00:00-05:00,137.63635436046124,138.6315086170737,137.56938096665445,138.03823852539062,17786700,0.0,0.0
2019-11-08 00:00:00-05:00,137.7703467918032,139.6936677438964,137.55983390549747,139.6649627685547,16732700,0.0,0.0
2019-11-11 00:00:00-05:00,139.07169184013134,140.10511474930792,138.48799967663436,139.80848693847656,14362600,0.0,0.0
2019-11-12 00:00:00-05:00,139.9711599067304,141.20553230096826,139.76064701159993,140.7270965576172,18641600,0.0,0.0
2019-11-13 00:00:00-05:00,140.4113169590004,141.10026554715975,139.97114968296003,140.95672607421875,16919200,0.0,0.0
2019-11-14 00:00:00-05:00,140.67923760765203,142.00928827237965,140.6600960914167,141.67437744140625,19729800,0.0,0.0
2019-11-15 00:00:00-05:00,142.50684451144917,143.5211404167459,141.87532051093385,143.5019989013672,23485700,0.0,0.0
2019-11-18 00:00:00-05:00,143.59770380804977,144.05699801041075,142.55470284337872,143.85604858398438,21534000,0.0,0.0
2019-11-19 00:00:00-05:00,144.37271119017728,144.80330024997676,143.72203127257652,143.90383911132812,23935700,0.0,0.0
2019-11-20 00:00:00-05:00,144.3167106636242,144.82557688494157,142.5404842129207,143.6542205810547,25696800,0.51,0.0
2019-11-21 00:00:00-05:00,143.4430549787061,143.82711480197244,142.57894601452932,143.51986694335938,18576100,0.0,0.0
2019-11-22 00:00:00-05:00,144.08632947522165,144.30715468051727,142.88617019586002,143.62545776367188,15901800,0.0,0.0
2019-11-25 00:00:00-05:00,144.01915082510772,145.31532904268795,143.94233885328805,145.20010375976562,22420900,0.0,0.0
2019-11-26 00:00:00-05:00,145.32487136254838,146.34260397503567,145.28647271601574,145.96815490722656,24620100,0.0,0.0
2019-11-27 00:00:00-05:00,146.25620854868743,146.41942844858434,145.47850769902155,146.24661254882812,15184400,0.0,0.0
2019-11-29 00:00:00-05:00,146.0353785705277,146.22740111410093,145.24806709638227,145.34408569335938,11977300,0.0,0.0
2019-12-02 00:00:00-05:00,145.75688750972782,145.7760941531485,142.40605342644878,143.58700561523438,27418400,0.0,0.0
2019-12-03 00:00:00-05:00,141.60920406250946,143.47183902481288,140.80268586345358,143.35662841796875,24066000,0.0,0.0
2019-12-04 00:00:00-05:00,144.15355261914482,144.19195127573465,143.25103036025155,143.8751220703125,17574700,0.0,0.0
2019-12-05 00:00:00-05:00,144.06712955533658,144.32636807389702,143.51984986619598,143.951904296875,17869100,0.0,0.0
2019-12-06 00:00:00-05:00,144.9696492310337,145.8145514264138,144.2783562936613,145.6993408203125,16403500,0.0,0.0
2019-12-09 00:00:00-05:00,145.04647485439628,146.14101966665538,144.89285093152884,145.3249053955078,16687400,0.0,0.0
2019-12-10 00:00:00-05:00,145.25767419777637,145.83375652290619,144.74880782574394,145.10406494140625,16476100,0.0,0.0
2019-12-11 00:00:00-05:00,145.4976670280125,145.81451075680144,144.3359213394979,145.6512908935547,18856600,0.0,0.0
2019-12-12 00:00:00-05:00,145.60331488298743,147.32195113949402,144.99844458103206,147.1299285888672,24612100,0.0,0.0
2019-12-13 00:00:00-05:00,146.89949076148596,148.71413094370084,146.73627086313007,148.3684844970703,23845400,0.0,0.0
2019-12-16 00:00:00-05:00,148.92534631389762,149.6838404358758,148.64691584264435,149.32859802246094,24144200,0.0,0.0
2019-12-17 00:00:00-05:00,149.25181686963467,149.50145939575384,148.291689370119,148.52212524414062,25425600,0.0,0.0
2019-12-18 00:00:00-05:00,148.14768821410757,149.2806317239527,148.0324629424874,148.2148895263672,24129200,0.0,0.0
2019-12-19 00:00:00-05:00,147.85962522236272,149.55905488709035,147.6195933632355,149.50144958496094,24958900,0.0,0.0
2019-12-20 00:00:00-05:00,151.07604643567652,152.17059104353544,150.0582991245262,151.13365173339844,53477500,0.0,0.0
2019-12-23 00:00:00-05:00,151.81533395694885,151.81533395694885,150.999234488587,151.13365173339844,17718200,0.0,0.0
2019-12-24 00:00:00-05:00,151.2008470819476,151.42168691503431,150.85520065883395,151.10484313964844,8989200,0.0,0.0
2019-12-26 00:00:00-05:00,151.27770260017277,152.40105013626697,151.12407866778778,152.34344482421875,14520600,0.0,0.0
2019-12-27 00:00:00-05:00,153.09229442949896,153.1883130192587,151.91134195742987,152.62184143066406,18412800,0.0,0.0
2019-12-30 00:00:00-05:00,152.65067531692907,152.67947796967536,150.4807778074888,151.30648803710938,16348400,0.0,0.0
2019-12-31 00:00:00-05:00,150.51918263061975,151.47931006908703,150.21193481812685,151.41209411621094,18369400,0.0,0.0
2020-01-02 00:00:00-05:00,152.44905180072578,154.32129760031822,152.0169973316481,154.21568298339844,22622100,0.0,0.0
2020-01-03 00:00:00-05:00,152.0073988738975,153.57239679883975,151.75775633773006,152.29542541503906,21116200,0.0,0.0
2020-01-06 00:00:00-05:00,150.81681093154958,152.75627234541133,150.26953129159415,152.68905639648438,20813700,0.0,0.0
2020-01-07 00:00:00-05:00,152.9675173503611,153.3035531785809,151.04726238779298,151.29689025878906,21634100,0.0,0.0
2020-01-08 00:00:00-05:00,152.5930509925824,154.38849931453737,151.65213017891352,153.70680236816406,27746500,0.0,0.0
2020-01-09 00:00:00-05:00,155.3870128309304,155.75186592619445,154.60931199134652,155.62704467773438,21385000,0.0,0.0
2020-01-10 00:00:00-05:00,156.3279664097947,156.712011549218,154.75334324716343,154.90696716308594,20725900,0.0,0.0
2020-01-13 00:00:00-05:00,155.31020973012664,156.7984101951722,154.83014600916886,156.7696075439453,21626500,0.0,0.0
2020-01-14 00:00:00-05:00,156.87522160709418,157.07685481536862,155.2718105426754,155.66546630859375,23477400,0.0,0.0
2020-01-15 00:00:00-05:00,156.13593018439295,157.40330552325324,156.0879355294465,156.67359924316406,21417900,0.0,0.0
2020-01-16 00:00:00-05:00,157.7969331704832,159.61157324535344,157.489685391484,159.5443572998047,23865400,0.0,0.0
2020-01-17 00:00:00-05:00,160.74451951139056,160.792528809066,158.83386080680205,160.43728637695312,34371700,0.0,0.0
2020-01-21 00:00:00-05:00,160.0340219479692,161.4838236433876,159.79399010704623,159.8612060546875,29517200,0.0,0.0
2020-01-22 00:00:00-05:00,160.7253228000805,160.8117454013922,159.07390248052548,159.09310913085938,24138800,0.0,0.0
2020-01-23 00:00:00-05:00,159.56358235687807,160.14926068408008,158.68026686592106,160.07244873046875,19680800,0.0,0.0
2020-01-24 00:00:00-05:00,160.8309583252721,160.85016497810474,157.89297040836877,158.45944213867188,24918100,0.0,0.0
2020-01-27 00:00:00-05:00,154.72453007162534,156.86562479692714,153.81241193973966,155.80947875976562,32078100,0.0,0.0
2020-01-28 00:00:00-05:00,157.24967960979922,159.15072794356956,156.56799729407777,158.86270141601562,24899900,0.0,0.0
2020-01-29 00:00:00-05:00,161.14776018769402,162.02147953416198,159.08349238266993,161.33978271484375,34754500,0.0,0.0
2020-01-30 00:00:00-05:00,167.11018935524726,167.11018935524726,163.98016442171394,165.8908233642578,51597500,0.0,0.0
2020-01-31 00:00:00-05:00,165.3435370627497,165.52594895256925,162.8183974491206,163.44247436523438,36142700,0.0,0.0
2020-02-03 00:00:00-05:00,163.6344874274721,167.54221254010267,163.6056847807277,167.427001953125,30107000,0.0,0.0
2020-02-04 00:00:00-05:00,170.0769953605616,173.43744181993284,169.28008772786464,172.93817138671875,36433300,0.0,0.0
2020-02-05 00:00:00-05:00,176.69225991255973,176.8554798269823,171.29634813437022,172.7269287109375,39186300,0.0,0.0
2020-02-06 00:00:00-05:00,173.75425465222756,176.4906235693429,172.88053521268475,176.30819702148438,27751400,0.0,0.0
2020-02-07 00:00:00-05:00,175.5593350841494,178.22848860308235,175.2040779148174,176.557861328125,33529100,0.0,0.0
2020-02-10 00:00:00-05:00,176.26019296272437,181.31045790177254,175.94334915708328,181.17604064941406,35844300,0.0,0.0
2020-02-11 00:00:00-05:00,183.0482743947565,183.096283692589,176.18336966575276,177.0858917236328,53159900,0.0,0.0
2020-02-12 00:00:00-05:00,178.18042936925752,178.439667847132,174.59915857649483,177.34512329101562,47062900,0.0,0.0
2020-02-13 00:00:00-05:00,175.78014002654095,178.80453571514124,175.5785068104557,176.38502502441406,35295800,0.0,0.0
2020-02-14 00:00:00-05:00,175.94333669243468,178.01721528222677,175.3672544229211,177.95960998535156,23149500,0.0,0.0
2020-02-18 00:00:00-05:00,178.20927699601495,180.2159400803048,178.10366237840054,179.76467895507812,27792200,0.0,0.0
2020-02-19 00:00:00-05:00,181.05474624697106,181.17027153557737,179.5239774113461,180.30380249023438,29997500,0.51,0.0
2020-02-20 00:00:00-05:00,179.98609487107367,180.27492278557878,174.35401664501535,177.5503387451172,36862400,0.0,0.0
2020-02-21 00:00:00-05:00,176.3468806261394,176.66458982573076,170.64740352376447,171.93748474121094,48572600,0.0,0.0
2020-02-24 00:00:00-05:00,161.52054765622003,168.04799051282305,157.14965507789714,164.52432250976562,68311100,0.0,0.0
2020-02-25 00:00:00-05:00,167.71101845200565,168.32717775927873,161.40500408967225,161.8093719482422,68073300,0.0,0.0
2020-02-26 00:00:00-05:00,163.3882590844754,166.8060087887827,161.94413452533894,163.83111572265625,56206100,0.0,0.0
2020-02-27 00:00:00-05:00,157.23632963096597,160.80812373577942,152.09523370888542,152.28778076171875,93174900,0.0,0.0
2020-02-28 00:00:00-05:00,146.73272228014284,157.6117995698087,146.33799127797377,155.97511291503906,97012700,0.0,0.0
2020-03-02 00:00:00-05:00,159.1521957153197,166.4787235988077,156.26394579579062,166.3535614013672,71030800,0.0,0.0
2020-03-03 00:00:00-05:00,167.32595988197008,168.48125699183413,156.21581619428468,158.3820037841797,71677000,0.0,0.0
2020-03-04 00:00:00-05:00,162.21369846386858,164.34136702469794,159.45059689974806,164.19696044921875,49814400,0.0,0.0
2020-03-05 00:00:00-05:00,159.8646251194779,164.50507203581185,159.51803456507304,160.07643127441406,47817300,0.0,0.0
2020-03-06 00:00:00-05:00,156.55275178106334,157.03412670017485,150.18897476279324,155.55149841308594,72821100,0.0,0.0
2020-03-09 00:00:00-04:00,145.37521851818533,151.87377961088566,144.41246872667418,145.00936889648438,70419300,0.0,0.0
2020-03-10 00:00:00-04:00,152.26850564682024,155.03159275853676,146.89636022036706,154.92568969726562,65354400,0.0,0.0
2020-03-11 00:00:00-04:00,151.2768970002796,151.8256568061314,145.51964200169434,147.9072723388672,56371600,0.0,0.0
2020-03-12 00:00:00-04:00,139.8875698228419,147.7532351036865,133.4178890229328,133.8800048828125,93226400,0.0,0.0
2020-03-13 00:00:00-04:00,142.00560150207278,155.87883023213996,135.4877809672767,152.91355895996094,92727400,0.0,0.0
2020-03-16 00:00:00-04:00,134.7849758053203,143.78669256561994,129.97122666941598,130.37557983398438,87905900,0.0,0.0
2020-03-17 00:00:00-04:00,134.78497153538996,142.00559501050012,129.97122255198315,141.11024475097656,81059800,0.0,0.0
2020-03-18 00:00:00-04:00,132.85949567308978,140.56149542225438,129.99050487983757,135.1700897216797,81593200,0.0,0.0
2020-03-19 00:00:00-04:00,137.45180561156155,144.55688979493632,133.82223442079422,137.39404296875,85922700,0.0,0.0
2020-03-20 00:00:00-04:00,140.561500527142,141.6205314072733,130.79921607814686,132.2337188720703,84866200,0.0,0.0
2020-03-23 00:00:00-04:00,131.9063651584646,135.3337673151378,127.58362729145551,130.91473388671875,78975200,0.0,0.0
2020-03-24 00:00:00-04:00,138.39534166665808,144.0274362297752,136.00772527678248,142.81436157226562,82516700,0.0,0.0
2020-03-25 00:00:00-04:00,143.36311298902217,148.58121647962412,139.05961910476415,141.44723510742188,75638200,0.0,0.0
2020-03-26 00:00:00-04:00,142.87209747816402,150.82442206672263,142.84321615271787,150.29490661621094,64568100,0.0,0.0
2020-03-27 00:00:00-04:00,146.09729746148582,149.12033156269408,143.64228227611278,144.1236572265625,57042300,0.0,0.0
2020-03-30 00:00:00-04:00,146.7615837411969,154.6176257354592,144.4220940582425,154.2613983154297,63420300,0.0,0.0
2020-03-31 00:00:00-04:00,153.46234708106618,158.641946881805,150.7281405540737,151.83531188964844,77927200,0.0,0.0
2020-04-01 00:00:00-04:00,147.30070959237236,151.87377083788718,145.2019222195047,146.44386291503906,57969900,0.0,0.0
2020-04-02 00:00:00-04:00,146.20320339045293,149.6883533987727,144.7590785109306,149.47654724121094,49630700,0.0,0.0
2020-04-03 00:00:00-04:00,149.3225041335936,151.517572565241,146.52089860964483,148.0998077392578,41243300,0.0,0.0
2020-04-06 00:00:00-04:00,154.3480689747257,160.29785622651735,151.7101289951276,159.11367797851562,67111700,0.0,0.0
2020-04-07 00:00:00-04:00,163.27274392236126,163.66747488749107,157.1785355945853,157.3999786376953,62769000,0.0,0.0
2020-04-08 00:00:00-04:00,159.498775581552,160.46152549007135,157.40961004291276,158.97889709472656,48318200,0.0,0.0
2020-04-09 00:00:00-04:00,160.1630814992071,161.1354536554864,157.2459503399708,158.988525390625,51385100,0.0,0.0
2020-04-13 00:00:00-04:00,158.2279175682295,159.40247336630452,156.2542777638972,159.34469604492188,41905300,0.0,0.0
2020-04-14 00:00:00-04:00,162.70473829770768,167.2778004687971,161.741988366952,167.2296600341797,52874300,0.0,0.0
2020-04-15 00:00:00-04:00,164.8227547799135,167.10448168405318,162.93577349060465,165.47743225097656,40940800,0.0,0.0
2020-04-16 00:00:00-04:00,167.8073258987573,170.67631675057936,166.459467100898,170.44525146484375,50479600,0.0,0.0
2020-04-17 00:00:00-04:00,172.81361261643798,173.2949875819434,169.31882566594138,171.9471435546875,52765600,0.0,0.0
2020-04-20 00:00:00-04:00,170.0505259159266,172.09155107955107,168.47161660832316,168.53900146484375,36669600,0.0,0.0
2020-04-21 00:00:00-04:00,167.03710744216446,167.2007731621131,159.92238627763282,161.56869506835938,56203700,0.0,0.0
2020-04-22 00:00:00-04:00,165.00571906010583,167.51849710428607,164.45695920859922,167.05638122558594,34620200,0.0,0.0
2020-04-23 00:00:00-04:00,167.62437584558973,168.53898525886916,164.54357928435533,165.03457641601562,32790800,0.0,0.0
2020-04-24 00:00:00-04:00,165.6507665639871,168.05764162086336,164.35106284751365,168.0480194091797,34277600,0.0,0.0
2020-04-27 00:00:00-04:00,170.01202907209154,170.31047923935398,166.84458784773844,167.566650390625,33194400,0.0,0.0
2020-04-28 00:00:00-04:00,169.04925135009023,169.12627310490822,163.08020491047245,163.48455810546875,34392700,0.0,0.0
2020-04-29 00:00:00-04:00,166.76754034000336,171.0613967056614,165.4774589881974,170.82070922851562,51286600,0.0,0.0
2020-04-30 00:00:00-04:00,173.29497449361656,173.68006856077693,169.66540341452244,172.53440856933594,53875900,0.0,0.0
2020-05-01 00:00:00-04:00,169.25143903157803,171.98564528122685,167.5281084465515,168.0672607421875,39370500,0.0,0.0
2020-05-04 00:00:00-04:00,167.99023880160223,172.33223565154194,167.32593900644824,172.17819213867188,30372900,0.0,0.0
2020-05-05 00:00:00-04:00,173.89188796046093,176.80901907824207,173.1987068344141,174.02667236328125,36839200,0.0,0.0
2020-05-06 00:00:00-04:00,175.2975149479417,177.3385401676666,174.86428040286407,175.74037170410156,32139300,0.0,0.0
2020-05-07 00:00:00-04:00,177.30960868343897,177.67545826664565,175.77884020169705,176.76084899902344,28316000,0.0,0.0
2020-05-08 00:00:00-04:00,178.08945654449258,178.10871565409047,176.52980654617818,177.80062866210938,30877800,0.0,0.0
2020-05-11 00:00:00-04:00,176.32762204244025,180.52521180682427,176.03880885140165,179.78390502929688,30892700,0.0,0.0
2020-05-12 00:00:00-04:00,179.841707916144,180.07275852068406,175.50933279622276,175.7115020751953,32038200,0.0,0.0
2020-05-13 00:00:00-04:00,175.74997787461623,177.19410256596,169.9638422094454,173.0542755126953,44711500,0.0,0.0
2020-05-14 00:00:00-04:00,170.92659434490008,173.95926505249886,169.13587911549007,173.8052215576172,41873900,0.0,0.0
2020-05-15 00:00:00-04:00,172.38999969392742,180.09199911509984,170.40673719343923,176.3372802734375,46610400,0.0,0.0
2020-05-18 00:00:00-04:00,178.8308011495378,179.26403568396037,177.10748522269296,178.0220947265625,35264500,0.0,0.0
2020-05-19 00:00:00-04:00,178.13762372945783,179.64914821640207,176.65499525644876,176.78977966308594,26799100,0.0,0.0
2020-05-20 00:00:00-04:00,178.42135140147974,179.42540817603393,177.58143090706997,179.24197387695312,31261300,0.51,0.0
2020-05-21 00:00:00-04:00,178.99095106808863,180.21705290234888,176.95389050479682,177.08905029296875,29119500,0.0,0.0
2020-05-22 00:00:00-04:00,176.85734469927345,178.0834464536856,176.2298055775976,177.16627502441406,20826900,0.0,0.0
2020-05-26 00:00:00-04:00,179.89839946256046,180.05287194988105,174.8395507189221,175.29330444335938,36073600,0.0,0.0
2020-05-27 00:00:00-04:00,173.97071001460242,175.6988402186318,170.49516631921026,175.52505493164062,39517100,0.0,0.0
2020-05-28 00:00:00-04:00,174.49205324144316,177.78416268008857,174.14449739459556,175.1292266845703,33810200,0.0,0.0
2020-05-29 00:00:00-04:00,176.41323959402422,177.90001189613292,174.1734468634145,176.91526794433594,42130400,0.0,0.0
2020-06-01 00:00:00-04:00,176.22981283222916,176.67391768633263,175.18716005206085,176.50979614257812,22622400,0.0,0.0
2020-06-02 00:00:00-04:00,177.88069518549773,178.60476857159878,175.0809506517645,178.51788330078125,30794600,0.0,0.0
2020-06-03 00:00:00-04:00,178.43098995156652,179.51226811183687,177.23385003747424,178.9523162841797,27311000,0.0,0.0
2020-06-04 00:00:00-04:00,177.92899487934145,179.41575262749836,175.99813224306277,176.59669494628906,28761800,0.0,0.0
2020-06-05 00:00:00-04:00,176.30703741613362,181.24039133626482,175.71812380695243,180.7287139892578,39893600,0.0,0.0
2020-06-08 00:00:00-04:00,179.51229092990567,182.03206710900034,178.06414403919177,181.8486328125,33211600,0.0,0.0
2020-06-09 00:00:00-04:00,181.50105159424194,184.10771268683345,180.78662725809943,183.23883056640625,29783900,0.0,0.0
2020-06-10 00:00:00-04:00,184.52288751668843,191.65742417387406,184.40702574437938,190.03549194335938,43872300,0.0,0.0
2020-06-11 00:00:00-04:00,186.45374594423032,188.99282016778858,179.63780353302565,179.8308868408203,52854700,0.0,0.0
2020-06-12 00:00:00-04:00,183.95324115721175,185.09245755169053,178.77852970753648,181.2500457763672,43373600,0.0,0.0
2020-06-15 00:00:00-04:00,178.19930371248984,184.22360007728088,177.6490008233406,182.40858459472656,32770200,0.0,0.0
2020-06-16 00:00:00-04:00,186.22202390284912,188.81903619237872,184.8414643554757,186.87852478027344,42556700,0.0,0.0
2020-06-17 00:00:00-04:00,188.28807490930618,189.5334895996624,186.99440043652692,187.525390625,25687800,0.0,0.0
